Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,0,2,2,1,3,1,743,3,2,3,3,4,3,1,7861,4,1,1,14,3,4,80,0,10,4,4,1,0,0,0
22,0,2,2,8,1,1,1019,2,1,1,1,3,1,2,2451,1,1,2,15,3,1,80,1,4,3,2,4,3,1,1
40,0,2,2,14,3,2,1128,3,1,2,5,8,3,1,19626,1,1,2,14,3,1,80,0,21,2,4,20,7,4,9
36,0,1,1,10,4,2,592,2,1,3,3,1,4,1,9980,1,1,2,14,3,4,80,0,10,3,2,10,3,9,7
39,0,2,2,13,4,2,1307,3,2,2,4,6,2,3,17123,6,1,1,13,3,4,80,2,21,4,3,19,9,15,2
26,0,3,2,1,1,2,1068,1,2,2,1,2,3,3,2007,1,1,2,13,3,3,80,2,5,5,3,5,3,1,3
25,0,2,1,8,2,6,2018,1,2,3,2,1,3,3,4907,0,1,1,22,4,2,80,1,6,3,2,5,3,0,4
36,0,1,1,8,4,4,990,1,1,3,2,1,4,3,5079,4,1,2,13,3,4,80,2,12,3,3,7,7,0,7
38,0,2,1,7,4,3,709,4,2,2,2,1,4,1,4028,0,1,2,20,4,1,80,0,8,2,3,7,7,0,5
44,0,3,1,1,5,3,1481,1,2,3,2,1,3,2,4768,7,1,2,12,3,3,80,1,11,4,2,1,0,0,0
31,0,3,2,1,1,1,1011,3,2,3,2,4,1,2,4148,1,1,2,12,3,3,80,1,4,1,3,4,3,0,3
31,1,2,1,13,4,2,650,2,1,3,2,1,1,3,4233,2,1,2,17,3,3,80,0,9,2,1,3,1,1,2
27,0,3,1,3,1,2,714,4,2,4,2,1,4,3,4647,1,1,1,20,4,2,80,2,6,3,3,6,5,0,4
56,0,2,2,7,3,1,112,4,1,1,3,4,4,1,7260,4,1,2,11,3,1,80,0,37,3,2,6,4,0,2
55,0,3,2,18,4,2,1034,3,1,3,2,5,2,2,6385,3,1,1,14,3,4,80,2,17,3,3,8,7,6,7
39,0,1,2,25,2,1,1397,3,1,3,3,5,3,2,10920,3,1,2,21,4,2,80,1,13,2,3,6,4,0,5
37,0,2,2,4,1,1,1394,3,1,3,1,2,3,2,2996,7,1,1,15,3,4,80,0,8,2,3,6,4,1,3
36,0,2,2,9,2,2,699,2,1,2,2,4,2,3,8847,2,1,1,11,3,3,80,1,13,2,3,3,2,0,2
37,0,2,2,11,3,2,1411,1,2,3,1,3,3,1,3629,4,1,2,18,3,1,80,0,8,6,3,3,2,0,2
34,0,2,1,1,3,4,1535,4,1,2,3,1,3,2,7083,1,1,1,14,3,4,80,0,10,3,3,10,9,8,6
40,0,2,2,6,3,1,601,2,2,3,4,4,3,1,13237,7,1,2,15,3,3,80,0,22,3,3,20,6,5,13
38,0,3,3,10,4,3,1563,3,1,3,2,3,3,2,6077,3,1,2,11,3,3,80,0,10,2,3,6,3,1,2
34,0,2,2,3,3,1,1658,4,2,3,2,2,2,3,5433,1,1,2,12,3,3,80,1,11,2,3,11,8,7,9
59,0,3,1,1,1,1,91,1,2,2,2,1,3,1,5473,7,1,2,11,3,4,80,0,20,2,2,4,3,1,3
35,0,3,2,4,4,6,1185,4,1,2,1,3,4,2,2376,1,1,2,13,3,2,80,1,2,2,4,2,2,2,2
39,1,2,1,3,2,2,445,4,2,3,2,1,3,2,5238,4,1,1,18,3,1,80,0,12,3,2,1,0,0,0
28,0,2,2,16,2,2,412,2,1,4,2,5,1,1,5661,0,1,2,19,3,3,80,0,9,2,3,8,3,0,7
25,0,2,1,13,1,2,645,2,1,3,1,7,3,2,2096,1,1,2,11,3,3,80,0,7,1,3,7,4,0,6
29,0,2,2,9,4,2,1709,4,2,3,1,3,3,2,2974,9,1,2,17,3,3,80,1,9,2,3,5,3,1,2
45,0,1,2,23,2,1,1002,4,1,3,2,3,1,2,3633,1,1,1,15,3,3,80,1,9,2,3,9,8,0,8
37,0,2,2,10,2,1,715,4,1,4,1,2,4,1,4680,3,1,2,17,3,1,80,0,4,2,3,1,0,0,0
45,0,2,2,28,3,4,1546,4,1,3,1,2,4,2,2132,4,1,2,20,4,4,80,1,8,3,3,5,4,0,3
33,0,1,1,2,3,3,1756,4,2,3,2,1,2,1,5147,8,1,2,15,3,4,80,0,13,2,2,11,7,1,7
34,0,2,2,1,5,1,683,2,1,3,1,2,4,2,2691,1,1,2,12,3,4,80,1,10,4,2,10,9,8,8
56,0,3,2,9,3,2,1071,1,2,3,1,2,3,2,2942,2,1,2,19,3,2,80,1,18,4,3,5,4,0,3
30,1,3,2,5,3,2,1017,2,2,3,1,3,2,1,2422,0,1,2,17,3,1,80,0,4,3,3,3,2,1,2
41,0,2,2,7,2,2,1025,4,2,3,2,4,3,1,5003,6,1,2,14,3,2,80,0,8,6,3,2,2,2,1
49,0,2,2,6,1,1,1661,3,2,2,4,5,3,2,13966,2,1,1,19,3,2,80,1,30,3,3,15,11,2,12
19,0,2,2,3,1,2,201,2,2,3,1,3,2,1,1483,1,1,2,14,3,4,80,0,1,3,3,1,0,0,0
45,0,2,1,11,2,1,1045,4,2,3,4,6,4,2,17650,3,1,2,13,3,2,80,1,26,4,4,9,3,1,1
44,0,1,2,17,3,1,1206,4,1,1,1,2,3,1,2290,2,1,2,13,3,4,80,0,6,3,3,0,0,0,0
29,0,2,1,10,3,3,766,4,1,3,1,7,2,3,2297,1,1,2,14,3,4,80,2,2,2,3,2,2,2,2
35,0,3,1,11,2,3,1137,4,1,3,2,1,4,3,4968,1,1,2,11,3,4,80,1,5,3,3,5,2,0,2
53,0,2,2,6,3,1,769,4,1,3,2,3,4,1,2450,2,1,2,17,3,4,80,0,19,4,3,2,2,2,2
21,1,3,2,10,2,1,1279,1,2,2,1,3,3,1,2625,1,1,2,20,4,3,80,0,2,2,1,2,2,2,2
26,0,3,2,6,3,6,1918,3,1,4,1,3,4,2,2544,0,1,2,18,3,1,80,1,8,3,3,7,7,7,7
46,0,1,2,7,4,2,487,3,2,3,2,4,3,2,5258,2,1,2,14,3,3,80,0,7,2,4,1,0,0,0
47,0,2,2,2,2,6,820,3,2,3,4,6,4,2,16752,1,1,1,11,3,3,80,1,26,3,2,26,14,3,0
45,0,1,1,6,3,2,302,4,2,2,3,1,4,1,8865,6,1,2,12,3,4,80,0,23,2,3,19,7,12,8
42,0,2,2,2,3,1,2031,1,1,3,5,6,3,2,18880,5,1,2,11,3,1,80,0,24,2,2,22,6,4,14
24,0,2,2,24,3,2,1173,4,1,3,1,3,2,1,3597,8,1,2,22,4,4,80,0,6,2,3,4,3,1,2
51,0,2,2,2,3,2,408,4,1,1,2,4,2,3,5482,5,1,2,18,3,4,80,1,13,3,3,4,1,1,2
40,0,3,1,2,4,2,1212,2,1,3,2,1,2,2,4327,5,1,2,12,3,4,80,3,5,2,3,0,0,0,0
39,0,1,1,21,4,1,1929,1,2,1,2,1,3,2,5736,6,1,2,19,3,3,80,1,10,1,3,3,2,1,2
35,0,2,2,27,1,2,856,3,2,2,1,2,1,1,2559,1,1,2,11,3,4,80,0,6,3,2,6,5,1,1
45,0,2,2,9,3,1,206,2,1,3,2,3,2,3,2348,8,1,2,18,3,3,80,1,20,2,1,17,9,0,15
36,0,3,1,7,3,3,1362,1,2,4,2,1,1,2,4639,2,1,2,16,3,4,80,1,17,2,2,15,7,6,13
27,0,1,1,1,1,3,449,3,1,3,2,1,2,2,6349,0,1,1,13,3,4,80,1,6,0,3,5,4,1,4
30,1,3,1,12,4,1,648,2,1,2,1,7,1,2,2033,1,1,2,18,3,3,80,1,1,2,4,1,0,0,0
33,0,3,1,7,3,1,1114,4,2,3,2,1,2,2,4302,0,1,2,17,3,3,80,1,4,3,3,3,2,0,2
39,0,2,2,2,4,4,721,4,2,2,2,5,3,1,4553,1,1,2,11,3,1,80,0,20,4,3,20,7,11,10
30,0,2,2,8,2,1,1015,2,2,4,3,8,1,2,11416,0,1,1,12,3,3,80,3,9,4,2,8,7,1,7
44,0,2,2,2,3,1,1703,3,2,4,3,5,4,2,7879,1,1,1,19,3,2,80,1,9,2,3,8,7,6,7
27,0,3,1,8,3,1,56,4,1,3,3,1,3,1,8726,1,1,2,15,3,4,80,0,9,0,3,9,8,1,7
35,0,2,2,10,3,6,1028,2,1,3,1,3,4,3,3917,1,1,2,20,4,1,80,1,3,4,2,3,2,1,2
26,1,2,2,16,4,2,394,1,1,3,1,3,2,3,2373,2,1,1,13,3,4,80,1,5,2,3,3,2,0,2
52,1,2,1,2,1,3,1038,1,2,1,5,6,4,2,19845,1,1,2,15,3,4,80,1,33,3,3,32,14,6,9
33,0,2,2,4,4,2,1502,1,2,2,1,3,2,2,3838,8,1,2,11,3,4,80,0,8,5,3,5,4,0,2
43,1,2,1,9,3,3,1188,1,2,1,2,1,3,1,5346,8,1,2,13,3,2,80,0,7,2,2,4,3,1,3
48,0,3,2,4,5,2,1644,3,1,2,4,6,4,2,15202,2,1,2,25,4,2,80,1,23,3,3,2,2,2,2
44,0,2,1,5,3,3,1267,2,1,3,5,6,2,2,18213,7,1,2,11,3,3,80,1,26,5,3,22,9,3,10
42,0,1,2,10,4,4,1854,3,1,3,1,2,3,2,2936,3,1,2,22,4,2,80,2,10,1,2,6,3,3,3
34,0,1,1,4,4,3,523,3,2,3,2,1,3,2,6538,9,1,2,15,3,1,80,1,6,3,3,3,2,1,2
31,1,3,1,1,3,1,1331,4,2,3,1,7,2,1,2302,1,1,1,11,3,1,80,0,3,2,4,3,2,2,2
44,0,2,2,8,4,1,874,1,1,4,1,3,4,2,2818,2,1,1,24,4,3,80,1,10,2,2,3,2,0,2
33,0,1,1,17,3,1,992,4,1,3,4,6,3,1,17444,1,1,2,11,3,4,80,0,10,2,3,10,8,6,0
27,1,2,2,17,4,1,1405,4,2,3,1,2,3,1,2394,1,1,1,13,3,4,80,0,8,2,3,8,2,7,7
34,0,2,2,9,3,1,1344,4,1,3,3,5,4,3,8500,0,1,2,11,3,4,80,1,10,0,2,9,7,1,6
29,0,3,2,2,1,1,1513,4,2,3,1,3,2,2,3180,0,1,2,13,3,3,80,3,4,3,3,3,2,0,2
40,1,1,1,24,3,1,986,2,2,4,4,1,2,1,13194,4,1,1,16,3,4,80,0,22,2,2,1,0,0,0
36,0,2,2,5,4,1,1651,2,2,3,3,5,1,2,8008,4,1,2,12,3,3,80,2,9,6,3,3,2,0,2
35,0,2,1,2,3,3,49,4,2,3,1,7,4,2,2014,1,1,2,13,3,1,80,0,2,3,3,2,2,2,2
25,1,2,2,4,1,4,1106,4,1,3,1,3,4,2,3691,1,1,1,15,3,2,80,1,7,3,4,7,7,5,6
21,1,2,2,18,1,6,923,4,2,3,1,2,4,1,2693,1,1,2,19,3,1,80,0,1,3,2,1,0,0,0
29,1,3,1,24,3,4,1928,3,1,4,1,7,1,1,1091,1,1,2,17,3,4,80,0,1,3,3,1,0,0,0
38,0,2,2,1,3,4,950,4,2,3,3,8,1,2,13582,1,1,2,13,3,2,80,1,15,3,3,15,12,5,11
39,0,3,2,2,4,4,343,3,2,3,3,5,3,1,10938,0,1,2,25,4,4,80,0,20,1,3,19,6,11,8
43,0,2,2,15,2,1,1666,3,1,2,4,8,3,2,17603,1,1,2,24,4,1,80,1,14,3,3,14,10,6,11
25,0,2,2,2,1,6,1992,4,1,3,1,3,3,3,3977,6,1,1,19,3,3,80,1,7,2,2,2,2,0,2
58,0,2,1,10,4,2,131,4,1,3,4,1,3,1,13872,0,1,2,13,3,3,80,0,38,1,2,37,10,1,8
42,0,2,1,14,2,2,936,3,2,2,2,1,3,1,6244,7,1,2,17,3,1,80,0,10,6,3,5,4,0,3
30,0,2,2,2,1,2,198,2,1,2,1,3,4,1,2720,0,1,2,13,3,4,80,0,6,3,3,5,3,1,2
35,0,2,2,9,4,2,2008,2,1,3,2,2,3,1,5098,1,1,2,19,3,2,80,0,10,5,3,10,7,0,8
28,1,2,2,24,3,2,1604,3,1,3,1,3,2,2,2408,1,1,1,17,3,3,80,3,1,3,3,1,1,0,0
27,0,2,1,10,3,3,1403,4,2,2,2,1,4,2,5769,1,1,1,11,3,4,80,0,6,3,3,6,2,4,4
27,0,3,2,10,2,1,733,4,1,3,3,4,1,3,8793,1,1,2,21,4,3,80,2,9,4,2,9,7,1,7
41,0,2,1,4,1,3,1815,3,2,3,3,1,3,3,10447,0,1,1,13,3,4,80,1,23,3,4,22,14,13,5
53,1,2,2,2,5,4,1572,3,2,2,3,4,4,2,10169,0,1,2,16,3,2,80,1,34,4,3,33,7,1,9
35,0,2,2,25,2,6,652,1,1,2,2,3,4,1,3681,4,1,2,14,3,4,80,0,9,3,3,3,2,0,2
26,0,1,2,7,3,2,1693,4,1,3,1,3,4,1,2570,1,1,2,20,4,3,80,0,7,5,3,7,7,5,7
31,0,3,2,24,1,4,1736,4,2,3,2,4,4,1,5238,2,1,2,20,4,4,80,0,9,3,2,5,4,1,4
37,1,2,2,11,2,2,1033,1,2,1,2,5,2,2,4777,5,1,2,15,3,1,80,0,15,2,1,1,0,0,0
48,0,3,2,22,3,2,1900,4,2,3,4,6,4,3,17174,3,1,2,11,3,2,80,1,24,3,3,22,17,4,7
50,0,3,1,12,3,3,174,3,2,3,3,1,4,1,9208,4,1,2,11,3,4,80,0,16,3,3,2,2,2,1
38,0,3,2,8,3,2,1937,4,2,2,2,2,2,3,2133,1,1,1,16,3,3,80,1,20,3,3,20,11,0,7
30,1,2,2,22,3,1,1004,1,2,3,1,2,3,2,2132,4,1,1,11,3,2,80,0,7,2,3,5,2,0,1
45,0,2,2,1,4,2,996,4,2,3,1,3,4,3,2270,3,1,2,14,3,4,80,2,8,2,3,5,3,0,2
43,0,1,2,9,3,1,1813,1,1,3,1,2,3,1,2438,4,1,2,13,3,3,80,0,7,2,2,3,2,1,2
29,0,3,2,10,3,1,1143,4,2,3,1,2,2,3,3291,0,1,2,14,3,4,80,2,8,2,2,7,5,1,1
53,0,2,1,2,2,2,981,3,1,3,4,6,3,3,14852,6,1,2,13,3,3,80,1,22,3,4,17,13,15,2
49,0,2,2,3,2,2,1509,3,2,2,2,3,1,2,4789,4,1,2,25,4,1,80,1,10,3,3,3,2,1,2
47,0,2,2,4,3,1,1827,3,2,2,3,4,2,3,10333,8,1,1,12,3,3,80,1,28,4,3,22,11,14,10
24,0,2,2,9,3,2,1707,3,1,4,1,2,3,2,4401,1,1,2,16,3,4,80,1,5,1,3,5,3,0,4
41,0,2,2,9,4,1,200,3,1,3,1,3,1,2,2238,2,1,2,21,4,4,80,1,7,2,3,5,0,1,4
47,0,3,1,4,1,2,467,2,1,3,2,7,3,1,2976,3,1,2,19,3,1,80,0,5,3,3,0,0,0,0
32,0,2,1,4,2,1,330,3,2,3,1,7,2,2,3931,2,1,2,11,3,1,80,1,6,5,3,4,3,1,2
26,0,2,2,1,3,2,1952,3,1,3,1,3,1,1,2867,0,1,2,13,3,4,80,0,8,6,2,7,7,7,6
35,0,2,1,1,4,3,100,3,1,2,2,1,1,1,4312,0,1,2,14,3,2,80,0,16,2,3,15,13,2,8
30,0,2,2,18,3,1,194,1,2,3,1,2,3,1,2632,1,1,2,14,3,3,80,0,5,4,2,5,4,0,4
30,0,2,1,29,4,4,1568,3,1,3,3,1,2,2,9250,3,1,2,12,3,2,80,1,9,3,3,4,2,1,3
36,0,2,2,7,4,6,949,2,1,3,1,2,4,1,4678,2,1,2,18,3,3,80,0,8,6,3,6,2,0,1
30,0,2,1,5,3,3,456,4,2,2,2,1,3,3,6118,1,1,2,13,3,3,80,3,10,2,3,10,9,1,2
34,0,2,1,3,3,6,1478,4,1,1,2,1,1,1,4759,3,1,2,18,3,4,80,0,15,2,3,13,9,3,12
49,0,2,1,8,4,4,1138,4,1,2,4,1,2,2,13120,6,1,2,17,3,2,80,1,22,3,3,9,8,2,3
39,0,2,2,19,4,6,1871,4,1,3,2,2,4,3,3902,8,1,2,14,3,2,80,3,7,2,3,2,2,2,2
43,0,2,2,6,3,2,1866,1,2,2,5,6,3,2,19392,7,1,2,13,3,4,80,0,21,2,3,16,12,6,14
48,0,2,1,29,1,2,473,1,2,3,3,6,3,2,12504,3,1,2,21,4,2,80,1,15,3,1,0,0,0,0
41,0,1,1,10,2,1,599,4,1,3,2,1,4,1,6230,7,1,2,14,3,4,80,0,16,3,3,14,3,1,10
29,1,2,2,1,4,2,2027,1,1,3,1,2,4,2,4787,9,1,1,14,3,2,80,3,4,3,4,2,2,2,2
25,0,2,2,1,3,2,1303,4,2,3,1,2,2,1,2096,1,1,2,18,3,4,80,0,2,3,2,2,2,2,1
22,0,1,2,26,2,6,1605,2,2,2,1,2,3,2,2814,1,1,1,14,3,2,80,0,4,2,2,4,2,1,3
31,1,2,3,18,5,3,1842,4,1,4,1,3,1,2,2956,0,1,2,17,3,3,80,0,2,4,3,1,0,0,0
49,0,3,2,10,4,1,396,3,2,3,5,8,1,1,18665,9,1,1,11,3,4,80,0,22,4,3,3,2,1,2
47,0,1,2,1,1,2,2000,3,2,3,3,8,2,2,11957,0,1,2,18,3,1,80,2,14,3,1,13,8,5,12
34,0,1,1,23,4,3,60,2,1,3,2,1,3,1,4568,0,1,2,20,4,3,80,0,10,2,3,9,5,8,7
45,0,3,2,1,4,2,1922,2,1,3,2,5,3,1,5399,4,1,2,12,3,3,80,0,12,3,3,4,2,0,3
40,0,2,2,16,3,1,1641,3,2,3,3,4,4,1,7945,6,1,1,15,3,4,80,0,18,2,2,4,2,3,3
50,0,2,2,28,3,1,1317,4,2,3,4,8,1,2,16880,4,1,1,11,3,2,80,0,25,2,3,3,2,1,2
49,0,2,2,25,4,1,1617,3,2,3,1,3,1,2,3211,1,1,2,14,3,4,80,1,10,3,2,9,6,1,4
50,0,2,2,4,1,1,385,1,1,3,5,8,2,3,19144,3,1,2,14,3,1,80,2,28,4,2,10,4,1,6
25,0,2,2,1,3,1,350,1,2,3,2,4,3,2,4898,0,1,2,12,3,4,80,2,5,3,3,4,2,1,2
43,0,2,1,4,4,3,1293,4,2,2,3,1,4,1,10231,3,1,2,14,3,4,80,0,23,3,4,21,7,15,17
45,0,2,2,2,3,1,834,2,2,2,1,2,3,1,2274,1,1,2,14,3,4,80,0,1,3,3,1,0,0,0
34,0,2,1,2,3,3,1281,3,2,3,2,1,1,1,4538,0,1,1,12,3,4,80,0,4,3,3,3,2,0,2
30,1,3,1,26,4,3,299,3,2,2,2,1,1,1,6696,5,1,2,15,3,3,80,0,9,5,2,6,3,0,1
33,1,2,1,5,3,3,485,4,2,3,1,7,3,1,2851,1,1,1,13,3,2,80,0,1,2,3,1,0,0,0
34,0,2,3,3,2,3,847,3,1,3,1,3,4,2,3737,0,1,2,19,3,3,80,1,4,1,1,3,2,0,2
39,0,2,2,10,5,2,1618,2,1,3,2,4,1,2,5377,2,1,2,13,3,4,80,3,10,3,3,7,7,7,7
29,1,2,2,8,4,6,454,2,1,1,1,3,1,2,2119,1,1,1,11,3,4,80,0,7,4,2,7,7,0,7
35,0,2,2,6,4,1,691,2,1,1,2,2,4,1,6646,1,1,2,13,3,2,80,0,17,3,3,17,11,11,8
34,1,3,3,23,3,3,590,2,2,3,3,3,1,3,9950,9,1,1,15,3,3,80,3,11,2,3,3,2,0,2
30,0,2,2,5,3,4,197,4,2,3,1,2,1,3,3204,5,1,2,14,3,4,80,1,8,3,3,3,2,2,2
29,1,2,2,1,3,4,300,3,1,3,1,2,3,1,2058,0,1,2,14,3,4,80,0,7,1,2,6,2,1,5
45,0,2,1,2,3,6,606,4,1,3,2,1,2,2,4805,0,1,2,19,3,2,80,1,9,3,4,8,7,3,7
32,1,2,2,25,4,1,911,1,1,3,1,3,4,1,2795,1,1,1,24,4,3,80,0,1,2,1,1,0,0,1
28,0,2,2,9,3,2,377,4,1,3,1,2,4,2,2070,1,1,2,23,4,4,80,1,5,3,2,5,2,0,4
42,0,3,2,5,2,6,591,2,1,3,1,3,3,2,2093,4,1,2,17,3,4,80,1,8,4,3,2,2,2,0
58,1,2,2,2,4,1,825,4,1,3,5,8,2,1,19246,7,1,1,12,3,4,80,0,40,2,3,31,15,13,8
32,1,2,1,2,4,3,1862,3,1,2,2,1,2,1,9907,7,1,1,12,3,3,80,0,7,3,2,2,2,2,2
33,1,2,2,15,1,2,582,2,1,3,3,6,3,2,13610,7,1,1,12,3,4,80,0,15,2,4,7,6,7,7
46,0,2,1,3,3,4,1863,1,2,4,4,1,1,3,13225,2,1,2,12,3,4,80,1,25,5,3,19,17,2,8
39,0,3,1,20,3,1,1812,3,1,3,2,1,4,3,4127,2,1,2,18,3,4,80,1,7,6,3,2,1,2,2
49,0,2,2,7,4,1,1484,3,1,3,3,5,2,3,10466,3,1,2,14,3,2,80,2,29,3,3,8,7,0,7
58,0,2,1,21,3,1,1938,4,2,3,4,6,4,2,17875,4,1,1,13,3,3,80,1,29,2,2,1,0,0,0
42,0,3,2,2,1,2,875,2,1,3,1,2,4,1,2515,5,1,1,14,3,4,80,0,8,2,3,2,1,2,2
38,1,2,2,29,1,2,282,2,1,3,2,5,1,2,6673,7,1,1,19,3,2,80,0,17,2,3,1,0,0,0
40,1,2,1,22,2,3,492,3,1,2,2,1,3,2,6380,2,1,1,12,3,1,80,2,8,6,3,6,4,1,0
28,0,3,1,1,2,1,1927,3,1,2,2,1,4,2,6834,1,1,1,12,3,3,80,1,7,2,3,7,7,0,7
36,0,2,2,2,4,6,1847,4,2,3,2,2,2,2,6962,4,1,1,22,4,4,80,1,15,2,3,1,0,0,0
35,0,1,2,2,2,2,1804,2,1,3,2,4,4,3,5762,2,1,2,14,3,3,80,1,15,6,3,7,7,1,7
31,0,2,1,8,2,1,1453,1,1,3,3,1,4,3,10793,1,1,2,18,3,1,80,1,13,5,3,13,7,9,9
40,0,2,1,14,2,1,1598,4,2,3,2,1,1,2,4639,1,1,2,15,3,3,80,1,5,2,3,5,4,1,2
32,0,3,1,10,4,3,1853,4,1,3,2,1,4,1,4648,8,1,2,13,3,3,80,0,4,2,4,0,0,0,0
38,0,2,1,2,2,1,1355,2,2,3,2,1,1,3,6893,3,1,2,15,3,4,80,1,11,3,3,7,7,1,7
53,0,2,2,7,3,1,730,3,1,4,4,8,3,2,14814,3,1,2,19,3,3,80,0,32,3,3,5,1,1,3
43,0,2,2,8,4,6,526,3,2,3,2,5,3,3,4522,4,1,1,14,3,4,80,0,8,3,3,5,2,0,2
31,0,2,2,24,3,2,1252,3,2,2,2,5,1,1,6812,1,1,2,19,3,2,80,0,10,2,3,10,9,1,8
36,0,3,2,18,4,1,407,3,1,4,1,3,4,2,3688,4,1,2,18,3,4,80,2,4,2,3,1,0,0,0
44,0,2,2,29,4,6,1225,4,1,3,2,2,4,1,4541,1,1,2,25,4,2,80,0,20,3,3,20,11,13,17
45,0,2,2,29,3,4,1465,2,1,3,3,4,4,2,9380,4,1,1,18,3,4,80,2,10,4,4,3,1,1,2
46,0,2,2,18,3,2,550,3,2,3,2,4,3,3,4810,2,1,2,14,3,3,80,1,19,5,2,10,7,0,8
31,0,3,1,5,3,3,399,4,2,3,1,7,2,3,2789,1,1,2,11,3,3,80,1,2,5,2,2,2,2,2
27,0,2,2,5,3,1,434,3,2,3,1,2,2,1,2478,1,1,1,12,3,2,80,0,4,2,2,4,3,1,2
38,0,2,2,10,3,2,634,3,2,3,2,5,3,2,9824,3,1,2,19,3,3,80,1,18,4,3,1,0,0,0
38,0,2,2,2,2,2,1638,4,2,2,3,4,3,2,7756,3,1,1,19,3,4,80,1,10,6,4,5,4,0,2
31,0,2,1,5,3,4,1749,1,1,3,2,1,3,2,8346,1,1,2,19,3,3,80,1,6,3,3,5,2,0,2
33,0,3,2,1,4,6,998,3,2,4,2,5,2,2,5488,1,1,1,13,3,1,80,1,6,2,3,6,5,1,2
44,1,3,2,1,2,2,1792,3,1,3,1,2,2,3,2342,1,1,1,12,3,3,80,3,6,2,2,5,3,2,3
33,1,2,1,16,3,1,1758,1,2,3,3,1,1,1,8564,2,1,1,20,4,3,80,0,11,2,2,0,0,0,0
35,0,2,2,16,3,1,1529,4,2,2,3,5,2,1,8606,1,1,2,19,3,4,80,0,11,3,1,11,8,3,3
25,1,2,1,19,2,3,952,3,1,2,1,7,2,2,2413,1,1,1,18,3,3,80,3,1,2,3,1,0,0,0
32,0,2,2,2,3,2,1671,4,1,3,2,2,2,3,5470,0,1,2,13,3,3,80,2,10,4,2,9,5,1,6
28,0,1,2,16,3,2,1947,3,1,3,1,2,3,1,2144,1,1,2,14,3,3,80,0,5,3,2,5,3,1,4
32,0,2,2,6,5,1,231,3,1,3,1,2,3,1,3038,3,1,2,20,4,1,80,0,8,2,3,5,4,1,4
42,0,2,2,9,2,6,1595,4,1,2,5,6,4,1,19613,8,1,2,22,4,4,80,0,24,2,3,1,0,0,1
36,1,2,2,15,3,6,1052,1,1,3,2,3,3,3,4834,7,1,2,14,3,2,80,1,9,3,2,1,0,0,0
43,0,3,2,1,3,1,902,4,2,3,2,5,4,2,5562,4,1,2,13,3,2,80,1,12,2,2,5,2,2,2
40,0,2,1,10,3,4,1239,2,2,2,2,1,2,3,6852,7,1,2,12,3,2,80,1,7,2,4,5,1,1,3
36,0,2,1,10,4,4,1880,2,2,2,2,1,3,2,5673,1,1,1,13,3,1,80,1,10,4,3,10,9,1,7
24,0,3,1,24,3,2,632,4,1,3,1,7,4,2,2400,0,1,2,13,3,3,80,2,3,3,3,2,2,2,1
56,0,1,2,1,4,1,2026,3,1,3,2,5,3,3,6306,1,1,2,21,4,1,80,1,13,2,2,13,12,1,9
37,0,3,1,21,2,2,900,3,2,3,1,7,4,2,2973,5,1,2,15,3,2,80,1,10,3,3,5,4,0,0
41,1,2,1,1,2,1,1,2,2,3,2,1,4,1,5993,8,1,1,11,3,1,80,0,8,0,1,6,4,0,5
59,0,2,2,2,3,1,1032,3,2,2,4,4,4,1,13726,3,1,1,13,3,1,80,0,30,4,3,5,3,4,3
31,0,3,1,7,4,3,1833,1,2,3,3,1,1,2,9637,2,1,2,14,3,4,80,2,9,3,3,3,2,2,2
35,1,2,1,27,3,1,1797,3,1,3,2,1,4,1,5813,1,1,1,18,3,4,80,0,10,2,3,10,7,7,7
26,0,2,2,3,4,2,1177,1,1,4,1,3,4,2,4420,1,1,2,22,4,2,80,1,8,2,3,8,7,0,7
34,0,3,2,10,4,2,277,4,1,3,1,2,3,3,3815,1,1,1,17,3,4,80,1,5,4,4,5,3,2,0
19,0,2,2,9,2,1,1193,3,1,3,1,2,1,1,2552,1,1,2,25,4,3,80,0,1,4,3,1,1,0,0
30,0,2,1,5,3,1,228,2,2,3,3,1,4,2,9419,2,1,2,12,3,3,80,1,12,2,3,10,9,7,4
40,0,1,2,16,2,1,1340,3,1,3,1,2,3,3,3544,9,1,2,16,3,2,80,1,6,0,3,4,2,0,0
37,0,2,2,7,4,2,102,1,1,3,3,8,3,1,13664,4,1,2,13,3,1,80,0,16,3,4,5,2,0,2
42,0,3,2,29,2,1,547,1,2,3,2,2,3,3,4556,2,1,2,11,3,2,80,1,19,3,3,5,4,0,2
29,1,2,2,1,4,4,1522,1,1,2,1,2,1,1,2362,6,1,2,13,3,3,80,0,11,2,1,9,7,0,7
47,0,2,1,4,2,1,1003,4,2,3,2,1,4,1,4163,1,1,1,17,3,3,80,0,9,0,3,9,0,0,7
45,0,2,1,4,2,1,240,3,2,3,2,1,1,3,5006,4,1,1,11,3,1,80,1,9,3,4,5,4,0,3
